gene,D1_fc,D4_fc,D7_fc,D14_fc,D1_padj,D4_padj,D7_padj,D14_padj,peak_timepoint,direction,pattern
Rai2,1.44336841508941,-3.04295293701361,-4.51213995996105,3.57741135003542,0.65461748001615,0.183511930292276,0.0429501278086618,0.132490962147081,D7,down,other
4833427F10Rik,5.20603356257753,0.988241926375291,0.270397511492129,2.01114867152418,0.0013103965359602,0.556406728623245,0.853656398408189,0.239348064179198,D1,up,acute_D1
Dek,0.74670127044619,0.972486674576238,1.34352864758302,0.50003418922972,0.321180988578398,0.139169663248136,0.0295194314698729,0.524642873699624,D7,up,D7_peak_resolve
Adamts16,-1.83920129260161,-1.24961761932675,-2.4388422799542,-0.284172365522826,0.0867610677668125,0.268895961389757,0.014447084797339,0.876231923712051,D7,down,other
Svbp,1.12689878800262,1.11692514782151,1.09434198222716,1.64743356498955,0.139640218139802,0.123291538382005,0.116468742203378,0.0162346043349901,D14,up,late_D14
Gm38560,1.8068830043203,1.91099742805212,-0.11118072554146,0.904654723317568,0.0300390254951621,0.0297154652196437,0.916612674092406,0.285400989477459,D4,up,acute_D1
6030468B19Rik,-3.21580428945616,-2.93166981653978,-2.76966210676863,-3.32042352948865,0.0153777030150071,0.0255196128030935,0.0389391360101859,0.0178593698384115,D14,down,other
Cyb5d2,-0.653367684436689,-0.828756629439068,-0.323320952758878,-0.54277198146199,0.112992159777731,0.0257766548327835,0.419985976793196,0.191376968116308,D4,down,other
Dtnbp1,1.3180899767906,0.830757237522274,1.28185342300606,1.01006933130026,0.0466323888435602,0.243178435908339,0.0453472673986081,0.143120174416057,D1,up,D7_peak_resolve
Gm42735,-0.444718797044077,-0.37471662142125,-1.82493563276334,0.61833039001564,0.776245294107463,0.786411723348945,0.0399569896475345,0.604877491754595,D7,down,other
Ttll11,-1.98942332100134,-4.07097995691355,-6.06793656771009,-1.0847755651391,0.449875352530595,0.0456480157593363,0.0094671745343387,0.715013787408489,D7,down,other
