gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Adh4,0.35079902,0.20237137,-0.79333794,1.8583921743528384e-08,1291,1366,5.468045680066411e-07,True
Thoc2l,0.5760822,0.38666007,-0.5750864,1.9997195230835185e-08,1291,1366,5.860896711599859e-07,True
Csad,0.4269867,0.25956947,-0.7178526,2.127692179778846e-08,1291,1366,6.211702110848514e-07,True
Herpud1,0.25316635,0.4152097,0.7135322,2.4201729505466594e-08,1291,1366,7.038200638740924e-07,True
Orm3,0.13467412,0.05430575,-1.3087124,2.438867197959452e-08,1291,1366,7.065181693548172e-07,True
Rbpms,1.3539727,1.6088123,0.24878058,2.47104917719577e-08,1291,1366,7.130877683269178e-07,False
Vrk2,0.34470922,0.51134443,0.5687793,2.550053067087679e-08,1291,1366,7.305935268646539e-07,True
Stat1,0.2658727,0.4264623,0.6814783,2.5511862460154516e-08,1291,1366,7.305935268646539e-07,True
Gm34667,0.35829812,0.5272453,0.55718493,2.615441294508395e-08,1291,1366,7.461466172127941e-07,True
Fdft1,0.34275845,0.20071433,-0.7717507,2.6344228202848043e-08,1291,1366,7.487149401741246e-07,True
Lyn,1.1558872,1.4049479,0.28149387,2.7039150445747564e-08,1291,1366,7.655650784695999e-07,False
Orm2,0.2180252,0.36461902,0.741629,2.7498222187683956e-08,1291,1366,7.756359438879426e-07,True
Fbxl20,0.42867103,0.61557555,0.52196294,2.8522048011881762e-08,1291,1366,8.015015963788347e-07,True
Slc25a15,0.16506416,0.29713345,0.84769577,2.9386101129389155e-08,1291,1366,8.227011819918165e-07,True
Slc16a12,0.16748147,0.3007548,0.84420466,3.0371319771797847e-08,1291,1366,8.471227221107779e-07,True
Cyp2a5,0.08778166,0.19647905,1.1614757,3.1069294533633244e-08,1291,1366,8.633811736512971e-07,True
Eef1a1,0.8226251,0.6235117,-0.39976254,3.309492469077942e-08,1291,1366,9.162775644092914e-07,False
Elovl5,0.34302732,0.50867367,0.56828004,3.400574578282332e-08,1291,1366,9.38033494884277e-07,True
Ip6k2,0.24718517,0.38811335,0.6506739,3.884977612511843e-08,1291,1366,1.0677284625156174e-06,True
Itpr1,0.84698814,1.0819494,0.35318223,4.0083348021625433e-08,1291,1366,1.0936672466229555e-06,False
Ccr5,0.13603453,0.25929987,0.93014467,4.0085098336840296e-08,1291,1366,1.0936672466229555e-06,True
Fdps,0.33638707,0.18500142,-0.86223507,4.689467716328875e-08,1291,1366,1.2748216041889693e-06,True
Pvt1,0.29715696,0.45523092,0.6152049,5.24915870563378e-08,1291,1366,1.417131188860759e-06,True
Apoa1,2.139731,1.9500074,-0.13394314,5.2507326469850856e-08,1291,1366,1.417131188860759e-06,False
Insig2,0.3973113,0.57908213,0.54338425,5.2998559345858685e-08,1291,1366,1.4252623325160492e-06,True
Nrep,0.120143205,0.041074175,-1.5461437,5.773485776403683e-08,1291,1366,1.5461592410876173e-06,True
Acss2,0.76928747,0.56457716,-0.446284,5.7906270391259556e-08,1291,1366,1.5461592410876173e-06,False
Ptk2b,0.19426788,0.33278865,0.77624977,5.923588826434249e-08,1291,1366,1.5760527292459635e-06,True
Flt1,1.2677236,1.0351117,-0.29242823,6.293975410903788e-08,1291,1366,1.6686818907424423e-06,False
Atf4,0.39019132,0.24560368,-0.6676319,6.330734521123319e-08,1291,1366,1.672517644788319e-06,True
Pik3c2g,0.54641175,0.7471909,0.4514174,6.361005997287737e-08,1291,1366,1.6746185262333295e-06,False
Elovl3,0.29053047,0.16024485,-0.8580078,6.549517556487855e-08,1291,1366,1.7182178400814116e-06,True
Arhgef37,0.11486353,0.2224281,0.95281124,7.126019585062096e-08,1291,1366,1.8629451200948052e-06,True
Socs2,0.29035294,0.17034093,-0.7690326,7.703167020530826e-08,1291,1366,2.0036234407763414e-06,True
Cyp2d36-ps,0.18094267,0.32430965,0.8414869,7.717541975001502e-08,1291,1366,2.0036234407763414e-06,True
Gne,0.1794624,0.30567113,0.7679668,8.322899917225335e-08,1291,1366,2.1533351061704034e-06,True
Pzp,1.8862092,2.1314747,0.17635337,9.061082095349259e-08,1291,1366,2.3362645691204634e-06,False
Cd5l,0.36127272,0.52267593,0.53270525,9.201123718274015e-08,1291,1366,2.3614505184415642e-06,True
Dock2,0.30901086,0.46994343,0.60466975,9.230805081206374e-08,1291,1366,2.3614505184415642e-06,True
Gvin3,0.057907484,0.14374429,1.310197,9.253184758387577e-08,1291,1366,2.3614505184415642e-06,True
Cyp51,0.2528917,0.13789831,-0.8744393,9.48936991322542e-08,1291,1366,2.413516693523062e-06,True
Sult1a1,0.31679603,0.4784705,0.59472185,1.0216856445765877e-07,1291,1366,2.5897660105601818e-06,True
Iqgap2,1.2333392,1.4424759,0.22596067,1.0404856963600222e-07,1291,1366,2.6285401278751675e-06,False
Ntng2,0.33647713,0.19318222,-0.80022824,1.129848815372666e-07,1291,1366,2.8447166650137963e-06,True
Atp11c,1.2540895,1.4848862,0.24369423,1.1636649836313581e-07,1291,1366,2.9200596562495253e-06,False
Oaf,0.28376165,0.43346512,0.61106086,1.1736246560119227e-07,1291,1366,2.9352352646858187e-06,True
Epas1,0.50440127,0.6994374,0.47154325,1.3973718644031625e-07,1291,1366,3.478899028205619e-06,False
Irf2bp2,0.10957621,0.21010329,0.9385346,1.4057514631763301e-07,1291,1366,3.478899028205619e-06,True
Lnpep,0.4795821,0.6633442,0.46789655,1.4079653978016743e-07,1291,1366,3.478899028205619e-06,False
Gm16573,0.25643256,0.40564322,0.66142505,1.4095499194648915e-07,1291,1366,3.478899028205619e-06,True
Gch1,0.22762224,0.36784276,0.6922061,1.420752368128363e-07,1291,1366,3.4950508255957734e-06,True
Trf,2.6451845,2.525715,-0.06667386,1.434303194687732e-07,1291,1366,3.5168551861902135e-06,False
Lipc,0.7347026,0.9402692,0.3558706,1.4784925303520484e-07,1291,1366,3.6133972166877586e-06,False
Cemip2,1.7522122,1.5474973,-0.1792297,1.5219882643605206e-07,1291,1366,3.7076227102262945e-06,False
Slc25a21,0.61522305,0.8243199,0.42203525,1.591372679774494e-07,1291,1366,3.8641000700155435e-06,False
Col4a2,0.4729121,0.31051284,-0.6067596,1.6419242887330797e-07,1291,1366,3.962808260383908e-06,True
Gabarapl1,0.15307967,0.26216307,0.7757897,1.6425874569897314e-07,1291,1366,3.962808260383908e-06,True
Klf12,1.0627924,1.3045125,0.29562575,1.7474478081157712e-07,1291,1366,4.2022759308630225e-06,False
Peak1,1.5004612,1.2827247,-0.22617805,1.7889698907443432e-07,1291,1366,4.288383734905689e-06,False
mt-Rnr1,1.0919,0.88205326,-0.3078716,1.800094741537304e-07,1291,1366,4.2961302080832775e-06,False
Sqle,0.1782996,0.08291619,-1.1036477,1.8036532261045346e-07,1291,1366,4.2961302080832775e-06,True
Zfp395,0.25388238,0.38658154,0.60641754,1.8500949923401506e-07,1291,1366,4.392804660610175e-06,True
Itga4,0.12242697,0.2301015,0.9097978,2.0312550909604955e-07,1291,1366,4.807730898257601e-06,True
Gas7,0.4897529,0.32303655,-0.6002046,2.0824809041465866e-07,1291,1366,4.9134761710100125e-06,True
Uvrag,1.0087948,1.2346332,0.29142368,2.1888915978960373e-07,1291,1366,5.148355379001244e-06,False
Irf2,1.0594704,1.2814211,0.27437773,2.2375454548147486e-07,1291,1366,5.246344858585956e-06,False
Aox3,1.6204296,1.4140377,-0.19654275,2.3397739344719525e-07,1291,1366,5.464457589021047e-06,False
Dennd5b,0.9026639,1.1205261,0.31188437,2.3451357372581329e-07,1291,1366,5.464457589021047e-06,False
Atrnl1,1.7259653,1.528573,-0.17520718,3.153127113690151e-07,1291,1366,7.3244311870022305e-06,False
Cyp2c37,0.17571847,0.30055466,0.7740206,3.8595887263030436e-07,1291,1366,8.937806856003622e-06,True
Atg2a,0.10793247,0.19766526,0.87232405,3.928564789939075e-07,1291,1366,9.069545113511654e-06,True
4732465J04Rik,0.25570247,0.39086252,0.61200017,5.063574672756713e-07,1291,1366,1.1653987966163686e-05,True
Tspan12,0.43887335,0.61237395,0.4805152,5.082754915127645e-07,1291,1366,1.1662357837370862e-05,False
Colec12,0.5222571,0.7086371,0.44021425,5.275692924197764e-07,1291,1366,1.2068147564102387e-05,False
Nadk2,0.2124997,0.33576202,0.65972906,5.325684985135558e-07,1291,1366,1.2145475514733158e-05,True
Gm10319,1.1169262,0.9002548,-0.31109747,5.51344971220438e-07,1291,1366,1.2533252927483175e-05,False
B4galt1,0.6096979,0.44466984,-0.4552723,5.529130639740013e-07,1291,1366,1.2533252927483175e-05,False
Zbtb46,0.81978637,0.6267986,-0.38719177,5.608817069464383e-07,1291,1366,1.2675588696443154e-05,False
Prg4,0.18201515,0.09893884,-0.8787846,5.85048113766875e-07,1291,1366,1.318203002280139e-05,True
Ube2h,0.70728767,0.90392816,0.35386658,5.996874878501104e-07,1291,1366,1.3471422818381373e-05,False
Elk3,1.3405865,1.1293906,-0.24729973,6.187604071811107e-07,1291,1366,1.3858386074865294e-05,False
Ptma,0.43980137,0.2922248,-0.5896079,6.64435324211835e-07,1291,1366,1.483707808798035e-05,True
Plpp1,1.4769641,1.2655718,-0.22282907,7.027042330348356e-07,1291,1366,1.564507376991208e-05,False
Ube2e2,0.77133137,0.9788954,0.34376436,7.111554212947847e-07,1291,1366,1.5786387946670916e-05,False
Enpp3,0.18282077,0.30200025,0.7238084,7.318504979913926e-07,1291,1366,1.6197859252004185e-05,True
Thrb,1.1275417,1.3479313,0.25754523,7.42304392176176e-07,1291,1366,1.638091133675838e-05,False
Acot12,0.1958863,0.31967035,0.70628333,7.800096492087829e-07,1291,1366,1.716249970091935e-05,True
Rapgef5,1.3470165,1.1442763,-0.23531313,7.897512448441709e-07,1291,1366,1.732603388908133e-05,False
Ahcy,0.18844855,0.3063629,0.70077634,8.092512316888973e-07,1291,1366,1.7702075776565003e-05,True
Mia2,0.9025126,1.1107229,0.29944995,8.182768667622997e-07,1291,1366,1.7819815627589353e-05,False
Mid1ip1,0.12164512,0.05176523,-1.2310244,8.193837653629651e-07,1291,1366,1.7819815627589353e-05,True
Abtb2,0.29781184,0.45579553,0.6138178,8.271566745648901e-07,1291,1366,1.7936868581677373e-05,True
Urah,0.20367424,0.10362691,-0.97418153,8.731185651396741e-07,1291,1366,1.8878987303293877e-05,True
Oxr1,1.077555,0.87656206,-0.29780257,9.001227503236581e-07,1291,1366,1.940695688413335e-05,False
Pik3ap1,0.2631722,0.4035016,0.61637664,9.265382879101723e-07,1291,1366,1.9919245771318116e-05,True
Dysf,0.8630808,0.6737528,-0.3572293,9.662335192628933e-07,1291,1366,2.071328598579854e-05,False
Evi5,0.9126767,1.1025069,0.27258465,9.941061497763969e-07,1291,1366,2.1250081030690328e-05,False
Gcnt2,0.25536785,0.39169338,0.61695135,1.00134146404205e-06,1291,1366,2.1343934672464492e-05,True
Map3k5,0.31138927,0.4594427,0.56101644,1.005456755216538e-06,1291,1366,2.1370940607336215e-05,True
Plxna2,0.8734699,0.6894584,-0.34125048,1.079463910259596e-06,1291,1366,2.2879146097959745e-05,False
Gbp7,0.18377374,0.30213112,0.71693665,1.1332116206666624e-06,1291,1366,2.3950667013695683e-05,True
Apoa2,2.7603831,2.6338606,-0.06768701,1.2643848085890285e-06,1291,1366,2.6647975333830004e-05,False
Dnase1l3,0.9637178,0.7756947,-0.31308556,1.2760330349207082e-06,1291,1366,2.6818139666694883e-05,False
Entpd1,0.2188549,0.3412002,0.64040744,1.3228950729855016e-06,1291,1366,2.772536796818497e-05,True
Camk1d,1.7636174,1.9436829,0.14024766,1.4845367225985293e-06,1291,1366,3.102640398233082e-05,False
Bcar3,0.2526991,0.38364652,0.6021623,1.513761339217565e-06,1291,1366,3.1549309244859415e-05,True
Smarca2,1.0352745,1.2372291,0.2570766,1.5957325162121585e-06,1291,1366,3.31655985294732e-05,False
H2-Ab1,0.20303479,0.32437477,0.67566884,1.6167062701776306e-06,1291,1366,3.3508693771112606e-05,True
Rorc,0.330593,0.48522708,0.5534649,1.724227030491011e-06,1291,1366,3.5638775233537344e-05,True
Unc93b1,0.25855651,0.39666793,0.61725795,1.7491878826755465e-06,1291,1366,3.605537550471051e-05,True
Vav3,1.2306077,1.0294731,-0.257442,1.7755923145478322e-06,1291,1366,3.649936749603393e-05,False
Gm20696,0.34731477,0.50634384,0.5437433,1.805764397993787e-06,1291,1366,3.701817015887263e-05,True
Shank2,0.30048552,0.44131038,0.554345,1.8451890279002118e-06,1291,1366,3.772330593006891e-05,True
Ets1,1.236224,1.0454235,-0.24183139,1.8810331317048622e-06,1291,1366,3.835160757386299e-05,False
Nr0b2,0.16307433,0.08036364,-1.0200052,1.89709912813116e-06,1291,1366,3.8574348938666915e-05,True
Fh1,0.14156969,0.22984254,0.6987423,1.9200545940898273e-06,1291,1366,3.8935593566097226e-05,True
Aqp9,0.26688683,0.4098818,0.61879134,1.937008617113104e-06,1291,1366,3.917351928355692e-05,True
Alcam,0.52502054,0.70007765,0.41507238,2.0702244976314808e-06,1291,1366,4.175509248851882e-05,False
Serpina1a,0.8091569,0.63816375,-0.34244505,2.0967893610915006e-06,1291,1366,4.21605270928432e-05,False
Wbp1l,0.38959348,0.541644,0.47527155,2.105514483674398e-06,1291,1366,4.21605270928432e-05,False
Arhgap31,1.8621753,1.6642541,-0.16210398,2.10718348124966e-06,1291,1366,4.21605270928432e-05,False
Per1,0.053888135,0.121124715,1.1669695,2.129775181924377e-06,1291,1366,4.249921061164521e-05,True
Dock11,0.072351135,0.15064907,1.057069,2.15163875899988e-06,1291,1366,4.2794630784462e-05,True
Gclc,0.50016105,0.6773059,0.43733937,2.1559869967381897e-06,1291,1366,4.2794630784462e-05,False
Imp3,0.13237068,0.059395097,-1.1548303,2.1707497989293377e-06,1291,1366,4.297397293236628e-05,True
Sdc4,0.4732058,0.64027995,0.43615565,2.214266321327791e-06,1291,1366,4.372010581295373e-05,False
Sparc,0.4210192,0.2804041,-0.5862068,2.2532841973583507e-06,1291,1366,4.43737305322302e-05,True
Myo10,1.464534,1.2805263,-0.19369072,2.377235159784869e-06,1291,1366,4.66921345650939e-05,False
Plekhg1,2.0332963,1.8697101,-0.120999604,2.51866044254548e-06,1291,1366,4.934075535357372e-05,False
Macf1,2.6301677,2.4924734,-0.07757366,2.525662412817722e-06,1291,1366,4.934907573794627e-05,False
Jund,0.15999934,0.08251574,-0.9544788,2.6215749242470885e-06,1291,1366,5.109006923798936e-05,True
1700042O10Rik,0.35645324,0.22053026,-0.69248676,2.7027871438823502e-06,1291,1366,5.2536300364117286e-05,True
Tcf7l1,0.89230657,0.7063439,-0.3371262,2.7999455072177252e-06,1291,1366,5.42842148337328e-05,False
Nrp1,2.2043145,2.0133674,-0.13071342,2.88040404467894e-06,1291,1366,5.5700184400067236e-05,False
Asap1,1.8114512,1.628399,-0.15368275,2.8915628838954274e-06,1291,1366,5.577222703821951e-05,False
Nnmt,0.2358752,0.36812082,0.6419359,3.0362230677397064e-06,1291,1366,5.841226071090004e-05,True
Gm42047,0.09408283,0.18352279,0.9632091,3.0712343379340934e-06,1291,1366,5.893470904736446e-05,True
Ces1e,0.15818948,0.07997676,-0.9831098,3.0863951657979554e-06,1291,1366,5.907454828821954e-05,True
Sorbs2,0.8309691,1.0256742,0.3036729,3.2353259326127223e-06,1291,1366,6.176755845392685e-05,False
Myo1b,0.51648855,0.6808835,0.39860424,3.3148670219784217e-06,1291,1366,6.31255006748835e-05,False
Vsig4,0.18573144,0.2951485,0.667935,3.3566578944068125e-06,1291,1366,6.370359425263112e-05,True
Sds,0.50715333,0.6747256,0.41180822,3.3622048945810904e-06,1291,1366,6.370359425263112e-05,False
Rasip1,0.68602884,0.51939285,-0.40137565,3.466848851958789e-06,1291,1366,6.542379721630855e-05,False
Wdfy3,1.1578267,1.3745412,0.24751122,3.476072013922103e-06,1291,1366,6.542379721630855e-05,False
5330406M23Rik,0.080542944,0.1392819,0.789423,3.4791543501675476e-06,1291,1366,6.542379721630855e-05,True
Bckdhb,0.6174018,0.79121864,0.35781547,3.6245409202297293e-06,1291,1366,6.798732631120916e-05,False
Gng11,0.1769356,0.09233548,-0.9375208,3.729509365691008e-06,1291,1366,6.978181738349035e-05,True
Klf15,0.13230878,0.229082,0.79149497,3.7452199180250033e-06,1291,1366,6.990145533567562e-05,True
Erbb3,0.12843335,0.22344984,0.7984538,3.7588614854727194e-06,1291,1366,6.998197946774643e-05,True
Nostrin,1.0109441,0.83453345,-0.27663133,3.809164291963246e-06,1291,1366,7.074296951138672e-05,False
Gm43323,0.29861972,0.1773817,-0.7511222,3.8489035285431495e-06,1291,1366,7.13045016658253e-05,True
Fam169b,0.3392512,0.47962597,0.49943146,4.124729952774402e-06,1291,1366,7.62262286592767e-05,False
Susd6,0.74787277,0.9371792,0.3254931,4.160394843175461e-06,1291,1366,7.66964189394238e-05,False
Slc15a2,0.21827865,0.34153682,0.6456316,4.243260267958488e-06,1291,1366,7.803230831003072e-05,True
Cd44,0.2431499,0.36653742,0.5919147,4.308426478250879e-06,1291,1366,7.903697766825512e-05,True
Rhoj,0.68983966,0.52141505,-0.40376133,4.381567622721923e-06,1291,1366,8.01826874958112e-05,False
Aox1,0.4670282,0.32783943,-0.51038915,5.169029670666336e-06,1291,1366,9.436308909734676e-05,True
Klkb1,0.10622306,0.19507591,0.8763205,5.403233605117055e-06,1291,1366,9.839917897862442e-05,True
Gtpbp4,0.26401767,0.1668353,-0.66189176,5.447462753908593e-06,1291,1366,9.89644383597486e-05,True
Gpcpd1,0.5576867,0.72109765,0.37068117,5.7156304288090704e-06,1291,1366,0.00010358544711921366,False
Fgd4,0.4430712,0.597043,0.43021235,5.799588302813666e-06,1291,1366,0.00010485376153255648,False
BC028777,0.11228126,0.19177815,0.77178895,5.82956231120644e-06,1291,1366,0.00010514232216582192,True
Calm2,0.75284374,0.5843179,-0.36554167,6.242204619869877e-06,1291,1366,0.000112091093812761,False
Igfbp7,1.9449914,1.7549541,-0.14832243,6.244712410200466e-06,1291,1366,0.000112091093812761,False
Lcp2,0.35317007,0.4942003,0.48461628,6.598921726194779e-06,1291,1366,0.00011816637162682441,False
Gpihbp1,0.4100924,0.29236168,-0.48805326,6.7165138345360744e-06,1291,1366,0.00011998572214410516,False
Gk,0.36542723,0.5068953,0.47199365,6.913807575312705e-06,1291,1366,0.00012321686042178438,False
Hk2,0.11840955,0.20990285,0.82540554,7.019714700971956e-06,1291,1366,0.00012480786588007722,True
Prox1,0.4587636,0.61399496,0.42039654,7.111948278389017e-06,1291,1366,0.00012614881307979384,False
Ell2,0.36007506,0.49825326,0.46847054,7.282297486026692e-06,1291,1366,0.00012886575008881667,False
Zfp809,0.4443751,0.30635256,-0.5364388,7.361256668837118e-06,1291,1366,0.00012995649126184682,True
Ppm1h,0.41338474,0.55831885,0.4335136,7.380192811579492e-06,1291,1366,0.00012998494522366416,False
Prdx1,0.51487553,0.37695134,-0.449743,7.700350281355754e-06,1291,1366,0.00013530615494382252,False
Adam12,0.20095506,0.10780162,-0.897874,7.786500141435975e-06,1291,1366,0.000136500258320547,True
Cmss1,1.1662916,1.3575593,0.21906923,7.926576193324795e-06,1291,1366,0.00013863193747905812,False
Ccs,0.45148796,0.31492198,-0.51955456,8.070742165594774e-06,1291,1366,0.00014082506620571533,True
Them4,0.1464308,0.2429096,0.7298093,8.09804990358594e-06,1291,1366,0.00014097370864641604,True
Ccnd2,0.39395,0.263898,-0.5778518,8.286684511835592e-06,1291,1366,0.00014392359697292233,True
Tspan18,0.36873102,0.24276882,-0.6027826,8.336767689880196e-06,1291,1366,0.00014445904844612268,True
Atp2b4,0.54048276,0.3934849,-0.45784074,8.934483503318449e-06,1291,1366,0.00015445951549630948,False
Cpne8,0.52495986,0.38301197,-0.4547159,9.429036984790944e-06,1291,1366,0.00016250700992391458,False
Rsrp1,2.1511815,2.3007812,0.09699031,9.443296858166967e-06,1291,1366,0.00016250700992391458,False
Reep1,0.22187792,0.12916377,-0.78009814,9.99142413299782e-06,1291,1366,0.00017154612189904494,True
Hes6,0.13903761,0.07087467,-0.97113633,1.0299982972771445e-05,1291,1366,0.00017644011928014645,True
Foxp1,1.5506166,1.740383,0.16655265,1.0491396262334144e-05,1291,1366,0.00017861796090861505,False
2310039H08Rik,0.18206045,0.10140408,-0.843672,1.0495144686684007e-05,1291,1366,0.00017861796090861505,True
Tek,1.1739261,0.9923334,-0.2424223,1.0498536686751864e-05,1291,1366,0.00017861796090861505,False
Gys2,0.0882344,0.16425057,0.8957291,1.0626083560040126e-05,1291,1366,0.00018037897047733272,True
Gm35154,0.06341617,0.12532389,0.9816164,1.0698638075112602e-05,1291,1366,0.0001812006353895482,True
Wwox,1.0057756,1.1968573,0.25091988,1.07679735625123e-05,1291,1366,0.00018196420189083286,False
Ppm1k,0.22513922,0.34563705,0.6182171,1.126324095256123e-05,1291,1366,0.00018990583565633014,True
Nedd4l,1.1070896,1.2967774,0.22813977,1.141646121049957e-05,1291,1366,0.00019205764229232797,False
Klb,0.05477959,0.12167057,1.1498239,1.1613209231856862e-05,1291,1366,0.0001949304448917719,True
Tap1,0.15083413,0.24622105,0.70662093,1.186970496746098e-05,1291,1366,0.00019873586444869897,True
Gm12185,0.07390093,0.14702988,0.99147487,1.1898893871929434e-05,1291,1366,0.00019873586444869897,True
Pcdh12,0.20564565,0.11650255,-0.8192625,1.1919384113276627e-05,1291,1366,0.00019873586444869897,True
Apon,0.26350886,0.16287163,-0.6937779,1.2413911560637011e-05,1291,1366,0.00020652234687241575,True
Agpat2,0.290733,0.18568063,-0.6465909,1.2845050709296996e-05,1291,1366,0.0002132221581235738,True
Hebp1,0.22071093,0.33382362,0.5967065,1.2945048394071584e-05,1291,1366,0.0002144077220766426,True
Gckr,0.5115032,0.6679242,0.38487503,1.35622411633087e-05,1291,1366,0.00022413545252930654,False
Immp2l,1.8095571,2.006868,0.14930104,1.3623732396600173e-05,1291,1366,0.00022465684433338703,False
Ifi204,0.43961102,0.58014923,0.4001171,1.3875114795830382e-05,1291,1366,0.00022830040858139332,False
Gprin3,0.26292694,0.3910236,0.5724141,1.3994004505771297e-05,1291,1366,0.00022975276981794757,True
Papss2,0.27011177,0.39258188,0.5392705,1.4873009286359557e-05,1291,1366,0.00024365106697719598,True
